S1_X_g,S1_Y_g,S1_Z_g,S2_X_g,S2_Y_g,S2_Z_g
0.084,1.032,0.04,-0.068,1.104,-0.172
0.12,1.032,0.02,-0.064,1.084,-0.088
0.048,1.028,0.072,-0.06,1.076,-0.024
0.024,1.036,0.076,-0.1,1.092,-0.092
0.08,1.036,0.044,-0.08,1.08,-0.032
0.104,1.036,0.028,-0.072,1.08,-0.02
0.056,1.032,0.076,-0.06,1.092,-0.112
0.024,1.028,0.088,-0.064,1.096,-0.156
0.084,1.032,0.044,-0.076,1.1,-0.116
0.004,1.032,0.096,-0.092,1.088,-0.044
0.076,1.036,0.048,-0.108,1.092,-0.04
0.112,1.032,0.008,-0.12,1.088,-0.068
0.052,1.036,0.072,-0.108,1.064,-0.108
0.012,1.032,0.092,-0.092,1.108,-0.136
0.088,1.032,0.028,-0.084,1.088,-0.072
0.12,1.032,0.036,-0.06,1.092,-0.064
0.048,1.032,0.08,-0.064,1.088,-0.1
0.024,1.032,0.076,-0.072,1.092,-0.132
0.104,1.032,0.024,-0.084,1.096,-0.1
0.104,1.032,0.024,-0.092,1.088,-0.072
0.028,1.028,0.096,-0.112,1.08,-0.036
0.116,1.036,0.024,-0.116,1.08,-0.052
0.052,1.036,0.076,-0.108,1.08,-0.072
0.016,1.028,0.088,-0.096,1.084,-0.1
0.092,1.036,0.036,-0.076,1.08,-0.084
0.116,1.032,0.036,-0.056,1.084,-0.064
0.044,1.028,0.076,-0.06,1.092,-0.072
0.028,1.032,0.08,-0.072,1.088,-0.092
0.104,1.028,0.024,-0.088,1.096,-0.108
0.104,1.032,0.04,-0.1,1.092,-0.08
0.028,1.032,0.092,-0.112,1.08,-0.064
0.044,1.032,0.068,-0.112,1.08,-0.04
0.112,1.032,0.028,-0.1,1.08,-0.076
0.084,1.032,0.04,-0.096,1.084,-0.096
0.02,1.028,0.1,-0.072,1.084,-0.104
0.064,1.032,0.068,-0.116,1.08,-0.084
0.044,1.028,0.084,-0.06,1.092,-0.084
0.024,1.032,0.076,-0.092,1.084,-0.072
0.108,1.036,0.028,-0.08,1.084,-0.064
0.1,1.032,0.036,-0.06,1.088,-0.084
0.032,1.028,0.088,-0.06,1.092,-0.096
0.06,1.032,0.06,-0.076,1.096,-0.144
0.088,1.032,0.024,-0.096,1.088,-0.08
0.048,1.036,0.072,-0.12,1.08,-0.028
0.036,1.028,0.08,-0.112,1.084,-0.048
0.108,1.036,0.02,-0.096,1.084,-0.092
0.092,1.032,0.028,-0.08,1.084,-0.092
0.024,1.032,0.088,-0.064,1.084,-0.08
0.056,1.032,0.068,-0.06,1.088,-0.084
0.116,1.032,0.024,-0.072,1.092,-0.084
0.072,1.032,0.048,-0.08,1.096,-0.088
0.096,1.036,0.032,-0.1,1.092,-0.072
0.1,1.036,0.028,-0.116,1.088,-0.076
0.032,1.032,0.092,-0.116,1.084,-0.064
0.04,1.032,0.076,-0.108,1.084,-0.06
0.108,1.036,0.024,-0.092,1.084,-0.068
0.092,1.028,0.04,-0.072,1.084,-0.084
0.024,1.032,0.092,-0.06,1.088,-0.1
0.056,1.032,0.068,-0.06,1.088,-0.092
0.12,1.028,0.016,-0.072,1.088,-0.088
0.072,1.036,0.052,-0.084,1.088,-0.076
0.02,1.032,0.1,-0.1,1.096,-0.076
0.072,1.028,0.052,-0.116,1.092,-0.068
0.112,1.032,0.016,-0.116,1.08,-0.076
0.036,1.032,0.076,-0.104,1.08,-0.06
0.116,1.032,0.02,-0.088,1.08,-0.076
0.088,1.036,0.044,-0.068,1.084,-0.084
0.024,1.032,0.096,-0.056,1.084,-0.1
0.052,1.036,0.06,-0.064,1.092,-0.1
0.12,1.036,0.016,-0.092,1.084,-0.088
0.072,1.036,0.052,-0.08,1.084,-0.096
0.012,1.032,0.096,-0.06,1.088,-0.076
0.076,1.036,0.052,-0.052,1.088,-0.092
0.12,1.036,0.024,-0.072,1.092,-0.092
0.06,1.032,0.068,-0.084,1.092,-0.08
0.02,1.028,0.092,-0.104,1.092,-0.08
0.092,1.036,0.04,-0.112,1.088,-0.072
0.116,1.032,0.024,-0.116,1.084,-0.06
0.036,1.028,0.076,-0.108,1.076,-0.06
0.116,1.036,0.02,-0.092,1.08,-0.08
0.068,1.032,0.052,-0.072,1.084,-0.088
0.016,1.028,0.096,-0.06,1.084,-0.088
0.072,1.036,0.052,-0.064,1.092,-0.1
0.116,1.036,0.016,-0.076,1.092,-0.092
0.056,1.032,0.072,-0.088,1.092,-0.076
0.016,1.032,0.088,-0.1,1.092,-0.076
0.096,1.032,0.036,-0.116,1.088,-0.08
0.116,1.036,0.028,-0.116,1.084,-0.06
0.036,1.032,0.08,-0.1,1.076,-0.06
0.028,1.032,0.084,-0.088,1.084,-0.076
0.108,1.032,0.024,-0.068,1.084,-0.084
0.08,1.028,0.052,-0.068,1.088,-0.092
0.048,1.036,0.072,-0.084,1.096,-0.156
0.06,1.036,0.048,-0.092,1.088,-0.072
0.064,1.032,0.052,-0.092,1.076,-0.008
0.024,1.032,0.084,-0.1,1.092,-0.084
0.096,1.032,0.036,-0.108,1.096,-0.16
0.1,1.032,0.036,-0.108,1.084,-0.08
0.04,1.032,0.08,-0.096,1.072,0
0.036,1.032,0.084,-0.08,1.088,-0.032
0.112,1.028,0.024,-0.068,1.088,-0.12
0.1,1.028,0.032,-0.056,1.096,-0.16
0.016,1.028,0.1,-0.064,1.092,-0.108
0.056,1.032,0.06,-0.084,1.088,-0.124
0.12,1.032,0.02,-0.064,1.088,-0.096
0.072,1.032,0.056,-0.06,1.084,-0.056
0.02,1.028,0.088,-0.064,1.088,-0.064
0.1,1.032,0.032,-0.076,1.092,-0.088
0.044,1.028,0.084,-0.088,1.096,-0.108
0.036,1.032,0.076,-0.104,1.084,-0.092
0.112,1.032,0.02,-0.112,1.084,-0.052
0.096,1.032,0.036,-0.112,1.076,-0.044
0.02,1.028,0.1,-0.096,1.08,-0.072
0.056,1.032,0.068,-0.084,1.084,-0.1
0.12,1.032,0.012,-0.064,1.088,-0.104
0.072,1.028,0.052,-0.06,1.088,-0.076
0.02,1.032,0.096,-0.068,1.088,-0.08
0.076,1.032,0.052,-0.08,1.092,-0.088
0.116,1.032,0.028,-0.092,1.092,-0.084
0.056,1.032,0.06,-0.112,1.096,-0.096
0.016,1.032,0.088,-0.116,1.084,-0.068
0.088,1.032,0.036,-0.112,1.08,-0.048
0.02,1.032,0.092,-0.1,1.08,-0.072
0.052,1.032,0.068,-0.08,1.088,-0.092
0.12,1.036,0.02,-0.064,1.088,-0.1
0.08,1.028,0.052,-0.056,1.092,-0.1
0.016,1.032,0.096,-0.068,1.088,-0.084
0.068,1.032,0.056,-0.084,1.092,-0.076
0.12,1.036,0.028,-0.1,1.092,-0.08
0.06,1.032,0.064,-0.112,1.092,-0.084
0.016,1.028,0.088,-0.116,1.088,-0.064
0.084,1.032,0.04,-0.104,1.08,-0.06
0.116,1.032,0.024,-0.096,1.084,-0.072
0.044,1.032,0.076,-0.072,1.084,-0.084
0.02,1.036,0.088,-0.064,1.084,-0.092
0.104,1.032,0.028,-0.108,1.08,-0.064
0.016,1.032,0.1,-0.1,1.08,-0.076
0.068,1.032,0.052,-0.084,1.08,-0.088
0.124,1.032,0.02,-0.068,1.088,-0.088
0.06,1.032,0.064,-0.06,1.084,-0.084
0.016,1.036,0.092,-0.068,1.096,-0.088
0.092,1.036,0.028,-0.068,1.092,-0.1
0.08,1.032,0.048,-0.092,1.088,-0.072
0.044,1.032,0.076,-0.096,1.084,-0.024
0.1,1.032,0.04,-0.072,1.08,-0.008
0.088,1.036,0.044,-0.06,1.088,-0.092
0.008,1.032,0.112,-0.056,1.1,-0.18
0.072,1.036,0.056,-0.076,1.1,-0.152
0.124,1.032,0.012,-0.1,1.084,-0.032
0.044,1.032,0.076,-0.124,1.084,0.008
0.02,1.032,0.088,-0.12,1.084,-0.06
0.08,1.032,0.056,-0.104,1.088,-0.128
0.02,1.028,0.096,-0.088,1.088,-0.112
