S1_X_g,S1_Y_g,S1_Z_g,S2_X_g,S2_Y_g,S2_Z_g
-0.06,-0.776,-1.560,0.088,-0.188,-1.020
-0.028,-0.780,-1.544,0.040,-0.140,-1.036
-0.016,-0.668,-1.584,0.136,-0.124,-1.028
-0.036,-0.784,-1.536,0.028,-0.172,-1.028
-0.036,-0.768,-1.556,0.064,-0.296,-1.004
-0.028,-0.740,-1.560,0.088,-0.088,-1.040
-0.064,-0.920,-1.536,0.116,-0.048,-1.044
-0.020,-0.756,-1.572,0.000,-0.212,-1.028
-0.080,-1.036,-1.512,0.028,-0.248,-1.024
-0.012,-0.800,-1.556,0.020,-0.188,-1.032
-0.036,-1.028,-1.500,0.088,-0.016,-1.052
-0.048,-1.028,-1.512,0.076,-0.200,-1.024
-0.060,-0.956,-1.508,0.032,-0.180,-1.036
-0.040,-0.904,-1.528,0.076,-0.248,-1.016
-0.080,-0.992,1.508,0.036,-0.288,-1.016
-0.004,-0.812,-1.552,0.144,-0.116,-1.028
-0.048,-1.000,-1.512,0.068,-0.252,-1.008
-0.044,-1.008,-1.504,0.048,-0.156,-1.032
-0.068,-1.020,-1.508,0.092,-0.152,-1.028
-0.060,-0.888,-1.524,0.104,-0.224,-1.016
-0.096,-1.092,-1.492,0.100,-0.108,-1.028
-0.084,-0.996,-1.492,0.000,-0.148,-1.040
-0.052,-1.036,-1.504,0.064,-0.228,-1.016
-0.056,-0.840,-1.532,0.068,-0.200,-1.024
-0.048,-0.972,-1.516,0.028,-0.212,-1.024
-0.012,-0.764,-1.552,0.004,-0.148,-1.040
-0.088,-1.080,-1.488,0.036,-0.168,-1.032
-0.036,-0.804,-1.520,0.028,-0.160,-1.036
-0.072,-0.960,-1.512,0.072,-0.104,-1.040
-0.028,-0.732,-1.560,0.044,-0.168,-1.028
-0.032,-0.832,-1.540,0.056,-0.224,-1.020
-0.004,-0.688,-1.588,0.144,-0.164,-1.020
-0.044,-0.848,-1.540,0.056,-0.196,-1.028
-0.060,-0.820,-1.548,0.040,-0.208,-1.016
-0.028,-0.824,-1.552,0.060,-0.092,-1.044
-0.040,-0.808,-1.548,0.076,-0.116,-1.040
-0.028,-0.860,-1.544,-0.004,-0.124,-1.044
-0.016,-0.732,-1.568,0.008,-0.176,-1.028
-0.016,-0.792,-1.552,0.052,-0.204,-1.028
-0.044,-0.820,-1.548,0.052,-0.128,-1.036
-0.052,-0.960,-1.524,0.064,-0.224,-1.024
-0.032,-0.864,-1.540,0.044,-0.152,-1.032
-0.044,-0.900,-1.540,0.004,-0.068,-1.056
-0.016,-0.752,-1.560,0.064,-0.276,-1.016
-0.024,-0.776,-1.560,0.124,-0.080,-1.028
-0.064,-0.996,-1.516,0.092,-0.096,-1.036
-0.064,-0.952,-1.528,0.056,-0.136,-1.036
-0.088,-1.044,-1.508,0.036,-0.036,-1.052
-0.032,-0.820,-1.552,0.036,-0.332,-1.004
-0.056,-0.888,-1.540,0.132,-0.108,-1.032
-0.012,-0.672,-1.576,0.144,-0.080,-1.032
-0.032,-0.904,-1.544,0.076,-0.200,-1.016
-0.048,-0.780,-1.568,0.052,-0.264,-1.016
-0.044,-1.076,-1.492,0.068,-0.084,-1.044
-0.112,-1.052,-1.508,-0.020,-0.216,-1.036
-0.088,-1.148,-1.476,-0.032,-0.300,-1.028
-0.112,-1.132,-1.480,0.100,-0.116,-1.028
-0.080,-1.012,-1.508,0.092,-0.168,-1.028
-0088,-1.004,-1.512,0.048,-.272,-1.012
-0.036,-0.804,-1.544,0.072,-0.208,-1.020
-0.088,-0.960,-1.516,0.136,-0.188,-1.012
-0.040,-0.844,-1.544,0.128,-0.128,-1.020
-0.100,-1.016,-1.496,0.052,-0.108,-1.044
-0.068,-0.868,-1.532,0.080,-0.216,-1.020
-0.064,-0.868,-1.532,0.060,-0.176,-1.032
-0.032,-0.816,-1.544,0.068,-0.176,-1.028
-0.084,-0.940,-1.512,0.120,-0.204,-1.016
-0.096,-1.052,-1.496,0.048,-0.100,-1.036
-0.064,-0.800,-1.544,0.028,-0.208,-1.028
-0.060,-0.860,-1.524,0.064,-0.160,-1.036
-0.036,-0.752,-1.568,0.028,-0.160,-1.044
