S1_X_g,S1_Y_g,S1_Z_g,S2_X_g,S2_Y_g,S2_Z_g
-0.064,-0.996,-1.484,0.108,-0.148,-1.032
-0.084,-1.068,-1.480,0.016,-0.188,-1.028
-0.084,-0.928,-1.504,0.048,-0.260,-1.020
-0.068,-0.924,-1.496,0.052,-0.156,-1.032
-0.060,-0.844,-1.532,0.080,-0.120,-1.040
-0.068,-0.904,-1.508,0.088,-0.160,-1.028
-0.052,-0.852,-1.508,0.024,-0.164,-1.028
-0.028,-0.788,-1.540,0.036,-0.200,-1.028
-0.076,-0.856,-1.516,0.012,-0.172,-1.036
-0.048,-0.812,-1.536,0.072,-0.092,-1.036
-0.056,-0.792,-1.528,0.080,-0.212,-1.020
-0.040,-0.848,-1.528,0.044,-0.136,-1.032
-0.044,-0.792,-1.524,0.040,-0.180,-1.040
-0.024,-0.780,-1.544,0.012,-0.208,-1.036
-0.064,-0.824,-1.532,0.116,-0.216,-1.016
-0.040,-0.804,-1.536,0.076,-0.152,-.0&j
-0.040,-0.752,-1.544,0.080,-0.128,-1.032
-0.036,-0.836,-1.532,0.048,-0.192,-1.036
-0.064,-0.784,-1.552,0.004,-0.152,-1.040
-0.032,-0.812,-1.532,0.092,-0.280,-1.016
-0.068,-0.836,-1.532,0.104,-0.048,-1.044
-0.044,-0.808,-1.540,0.100,-0.076,-1.040
-0.048,-0.744,-1.540,0.052,-0.168,-1.028
-0.064,-0.816,-1.540,0.088,-0.200,-1.024
-0.028,-0.660,-1.568,0.036,-0.200,-1.024
-0.064,-0.824,-1.544,0.024,-0.172,-1.032
-0.016,0.656,-1.568,0.016,-0.164,-1.036
-0.52,-0.872,-1.520,0.080,-0.056,-1.048
-0.036,-0.796,-1.532,0.056,-0.228,-1.020
-0.064,-0.904,-1.504,0.056,-0.292,-1.008
-0.068,-0.956,-1.508,0.112,-0.100,-1.032
-0.072,-0.900,-1.504,0.128,-0.108,-1.028
-0.044,-0.804,-1.536,0.048,-0.176,-1.024
-0.080,-0.840,-1.520,0.036,-0.244,-1.012
-0.048,-0.796,-1.544,0.048,-0.188,-1.032
-0.056,-0.772,-1.532,0.080,-0.096,-1.040
-0.036,-0.764,-1.544,0.104,-0.176,-1.020
-0.056,-0.816,-1.520,0.028,-0.136,-1.044
-0.024,-0.736,-1.540,0.028,-0.200,-1.028
-0.068,-0.768,-1.548,0.048,-0.176,-1.032
