S1_X_g,S1_Y_g,S1_Z_g,S2_X_g,S2_Y_g,S2_Z_g
0.056,-0.160,-1.020,0.044,-0.028,-1.252
0.128,-0.100,-1.024,0.040,0.156,-1.236
0.084,-0.144,-1.024,0.040,0.144,-1.240
0.072,-0.152,-1.008,0.024,0.028,-1.244
0.120,-0.176,-1.008,0.016,-0.032,-1.248
0.136,0.044,-1.036,0.020,0.004,-1.236
0.008,-0.276,-1.008,0.068,0.160,-1.232
0.064,-0.232,-1.008,0.036,-0.160,-1.252
0.060,-0.216,-1.008,0.020,-0.164,-1.248
0.088,-0.196,-1.012,0.040,0.316,-1.236
0.064,-0.100,-1.020,0.000,-0.200,-1.264
0.044,-0.156,-1.024,0.000,-0.164,-1.256
0.020,-0.140,-1.020,0.076,0.232,-1.228
0.060,-0.044,-1.032,0.024,-0.120,-1.264
0.088,-0.108,-1.024,0.000,-0.104,-1.256
0.092,-0.128,-1.020,0.060,0.216,-1.232
0.032,-0.092,-1.028,0.028,-0.012,-1.256
0.056,-0.068,-1.028,0.040,0.008,-1.256
0.012,-0.172,-1.028,0.012,0.044,-1.248
0.052,-0.188,-1.012,0.032,-0.028,-1.248
0.080,-0.172,-1.020,0.040,-0.008,-1.248
0.124,-0.180,-1.016,0.040,0.084,-1.248
0.064,-0.240,-1.008,0.020,0.012,-1.244
0.184,0.044,-1.024,0.000,0.024,-1.248
0.188,0.072,-1.044,0.080,0.116,-1.248
0.116,-0.124,-1.016,0.028,0.108,-1.252
0.044,-0.284,-1.004,0.036,0.088,-1.252
0.104,-0.256,-1.004,0.020,0.072,-1.252
0.092,-0.076,-1.020,0.040,0.044,-1.236
0.132,-0.056,-1.028,0.040,0.060,-1.244
0.004,-0.180,-1.020,0.044,0.076,-1.248
0.056,-0.096,-1.028,0.020,0.104,-1.244
0.068,-0.096,-1.020,0.036,0.116,-1.236
0.084,-0.068,-1.032,0.024,0.044,-1.244
0.128,-0.108,-1.012,0.060,0.068,-1.224
0.012,-0.200,-1.016,0.044,0.064,-1.236
0.052,-0.168,-1.024,0.048,0.072,-1.248
0.028,-0.180,-1.020,0.024,0.120,-1.236
0.108,-0.088,-1.028,0.032,0.144,-1.240
0.140,-0.136,-1.020,0.020,0.008,-1.252
0.096,-0.056,-1.024,0.008,0.000,-1.248
0.004,-0.100,-1.032,0.004,-0.016,-1.256
0.024,-0.120,-1.028,0.080,0.200,-1.232
0.044,-0.208,-1.016,0.060,0.196,-1.236
0.064,-0.192,-1.016,0.020,-0.104,-1.260
0.068,-0.108,-1.032,0.032,0.184,-1.240
0.028,-0.048,-1.040,0.068,0.300,-1.236
0.024,-0.120,-1.028,-0.004,-0.156,-1.260
0.048,-0.172,-1.016,0.096,0.296,-1.224
0.052,-0.144,-1.024,0.068,0.272,-1.228
0.104,-0.120,-1.028,0.016,-0.176,-1.268
0.076,-0.148,-1.020,0.028,0.224,-1.240
0.012,-0.212,-1.016,0.052,0.280,-1.236
0.152,-0.060,-1.020,0.016,-0.128,-1.252
0.100,-0.076,-1.028,0.092,0.236,-1.232
0.148,0.028,-1.036,0.076,0.180,-1.240
0.044,-0.252,-1.012,0.024,0.024,-1.256
0.040,-0.176,-1.012,0.028,0.044,-1.240
