S1_X_g,S1_Y_g,S1_Z_g,S2_X_g,S2_Y_g,S2_Z_g
-0.020,-0.668,-1.556,0.112,-0.236,-1.008
-0.060,-0.876,-1.528,0.124,-0.176,-1.020
-0.020,-0.672,-1.560,0.064,-0.056,-1.044
-0.036,-0.928,-1.516,0.036,-0.180,-1.032
-0.068,-0.832,-1.524,0.064,-0.168,-1.032
-0.052,-0.904,-1.508,0.060,-0.388,-0.988
-0.064,-0.880,-1.508,0.040,-0.336,-1.004
-0.020,-0.748,-1.544,0.164,0.084,-1.056
-0.060,-0.776,-1.528,-0.016,-0.248,-1.020
-0.072,-0.884,-1.500,0.068,-0.336,-0.996
-0.048,-0.744,-1.548,0.064,-0.220,-1.024
-0.072,-0.940,-1.00,0.012,-0.120,-1.044
-0.092,-0.920,-1.520,0.012,-0.212,-1.028
-0.100,-1.056,-1.476,0.140,-0.056,-1.036
-0.084,-0.968,-1.500,0.108,-0.088,-1.040
-0.056,-0.852,-1.512,0.064,-0.332,-1.000
-0.068,-0.908,-1.500,.084,-0.116,-1.032
-0.068,-0.840,-1.528,0.064,0.028,-1.068
-0.024,-0.676,-1.544,-0.016,-0.288,-1.016
-0.048,-0.824,-1.528,-0.024,-0.308,-1.024
-0.100,-1.004,-1.496,0.080,-0.128,-1.032
-0.068,-0.968,-1.500,0.088,-0.176,-1.028
-0.068,-0.916,-1.500,0.056,-0.172,-1.028
-0.100,-0.952,-1.500,0.072,-0.244,-1.012
-0.096,-0.980,-1.484,0.136,-0.244,-1.008
-0.092,-0.968,-1.488,0.136,-0.164,-1.016
-0.108,-0.988,-1.476,0.064,-0.056,-1.044
-0.048,-0.960,-1.492,0.084,-0.172,-1.028
-0.052,-0.78,-1.528,0.060,-0.160,-1.036
-0.076,-0.920,-1.500,0.068,-0.192,-1.024
-0.072,-0.900,-1.508,0.132,-0.188,-1.008
-0.100,-0.988,-1.492,0.044,-0.044,-1.044
-0.104,-0.900,-1.500,0.076,-0.120,-1.032
-0.48,-0.904,-1.500,0.032,-0.236,-1.020
-0.056,-0.708,-1.544,0.048,-0.228,-1.016
-0.012,-0.772,-1.532,0.000,-0.176,-1.036
-0.008,-0.600,-1.564,0.072,-0.136,-1.036
-0.036,-0.760,-1.528,0.136,-0.128,-1.028
-0.016,-0.664,-1.556,0.112,-0.164,-1.028
-0.064,-0.768,-1.536,0.072,-0.316,-1.000
-0.064,-0.844,-1.516,0.052,-0.172,-1.024
-0.068,-0.896,-1.508,0.120,-0.112,-1.028
-0.088,-0.904,-1.520,0.028,-0.136,-1.036
-0.104,-1.000,-1.484,0.064,-0.116,-1.028
-0.076,-0.928,-1.512,-0.012,-0.224,-1.036
-0.072,-0.928,-1.508,0.056,-0.240,-1.016
-0.072,-0.984,-1.488,0.064,-0188,-1.032
-0.040,-0.808,-1.524,0.028,-0.156,-1.036
-0.104,-1.016,-1.496,0.000,-0.100,-1.044
-0.072,-0.872,-1.500,0.032,-0.264,-1.024
-0.104,-0.992,-1.500,0.140,-0.128,-1.024
-0.072,-0.788,-1.532,0.064,-0.096,-1.044
-0.068,-0.852,-1.504,0.060,-0.108,-1.040
-0.044,-0.792,-1.540,0.060,0.044,-1.072
-0.092,-0.916,-1.500,-0.008,-0.328,-1.020
-0.096,-0.956,-1.496,0.124,-0.168,-1.016
-0.096,-0.992,-1.496,0.084,-0.120,-1.036
-0.064,-0.760,-1.536,0.096,-0.164,-1.028
-0.060,-0.908,-1.500,0.060,-0.192,-1.028
-0.048,-0.764,-1.532,0.036,-0.192,-1.036
-0.096,-0.888,-1.520,0.096,-0.356,-0.992
-0.064,-0.784,-1.528,0.148,0.036,-1.048
-0.056,-0.772,-1.524,0.036,-0.348,-0.996
-0.048,-0.656,-1.560,0.052,-0.156,-1.036
-0.076,-0.784,-1.520,0.012,-0.300,-1.020
-0.104,-0.972,-1.496,-0.040,-0.364,-1.012
-0.072,-0.856,-1.524,0.120,-0.092,-1.036
-0.116,-0.996,-1.480,0.116,-0.088,-1.032
-0.056,-0.800,-1.516,0.044,-0.180,-1.028
-0.044,-0.772,-1.532,0.032,-0.160,-1.032
-0.040,-0.684,-1.564,-0.020,-0.216,-1.036
-0.020,-0.664,-1.552,0.080,-0.192,-1.028
-0.032,-0.788,-1.540,0.052,-0.144,-1.040
-0.080,-0.828,-1.520,0.072,-0.140,-1.0
-0.072,-0.948,-1.508,0.064,-0.152,-1.032
-0.076,-0.860,-1.516,0.044,-0.180,-1.040
-0.088,-0.896,-1.520,0.116,-0.300,-0.996
-0.024,-0.724,-1.548,0.096,-0.236,-1.012
-0.072,-0.928,-1.508,0.128,-0.044,-1.032
-0.072,-0.896,-1.512,0.048,-0.276,-1.012
-0.080,-1.016,-1.492,0.060,-0.116,-1.032
-0.044,-0.884,-1.524,0.040,-0.288,-1.016
-0.028,-0.744,-1.524,0.128,-0.184,-1.016
-0.060,-0.800,-1.540,0.144,-0.100,-1.284
-0.012,-0.720,-1.552,0.104,-0.068,-1.032
-0.036,-0.944,-1.508,0.080,-0.188,-1.024
-0.064,-0.932,-1.508,0.048,-0.172,-1.036
-0.076,-0.904,-1.512,0.088,-0.204,-1.020
-0.028,-0.776,-1.544,0.124,-0.260,-1.000
-0.068,-0.872,-1.520,0.096,0.028,-1.052
-0.020,-0.752,-1.532,0.128,-0.052,-1.036
-0.032,-0.948,-1.512,0.040,-0.324,-1.000
-0.076,-0.964,-1.492,0.060,-0.200,-1.024
-0.072,-0.908,-1.504,0.056,-0.364,-1.000
-0.028,-0.820,-1.512,0.152,-0.024,-1.036
-0.032,-0.732,-1.544,0.012,-0.168,-1.032
-0.036,-0.732,-1.540,0.036,-0.208,-1.024
-0.056,-0.908,-1.496,0.024,-0.212,-1.024
-0.056,-0.848,-1.512,0.052,-0.188,-1.028
-0.084,-0.956,-1.496,0.044,-0.068,-1.040
